company_id,ticker,period_end,fiscal_year,canonical_field,winning_tag,discarded_tag,winning_value,discarded_value,relative_difference,resolution_rule,conflict_severity,winning_accession,discarded_accession
carg,CARG,2022-12-31,2022,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,84.387,193.785,1.2963845142024244,latest valid filing then configured source-tag priority,high,0000950170-25-024181,0000950170-23-005473
carg,CARG,2023-12-31,2023,net_income,NetIncomeLoss,ProfitLoss,36.942,22.053,0.4030371934383628,latest valid filing then configured source-tag priority,high,0001193125-26-059435,0001193125-26-059435
carg,CARG,2023-12-31,2023,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,36.942,31.104,0.15803150885171352,latest valid filing then configured source-tag priority,high,0001193125-26-059435,0001193125-26-059435
carg,CARG,2023-12-31,2023,net_income,NetIncomeLoss,NetIncomeLoss,36.942,36.942,0.0,latest valid filing then configured source-tag priority,low,0001193125-26-059435,0000950170-25-024181
carg,CARG,2023-12-31,2023,net_income,NetIncomeLoss,ProfitLoss,36.942,22.053,0.4030371934383628,latest valid filing then configured source-tag priority,high,0001193125-26-059435,0000950170-25-024181
carg,CARG,2023-12-31,2023,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,36.942,31.104,0.15803150885171352,latest valid filing then configured source-tag priority,high,0001193125-26-059435,0000950170-25-024181
carg,CARG,2023-12-31,2023,net_income,NetIncomeLoss,NetIncomeLoss,36.942,36.942,0.0,latest valid filing then configured source-tag priority,low,0001193125-26-059435,0000950170-24-020157
carg,CARG,2023-12-31,2023,net_income,NetIncomeLoss,ProfitLoss,36.942,22.053,0.4030371934383628,latest valid filing then configured source-tag priority,high,0001193125-26-059435,0000950170-24-020157
carg,CARG,2023-12-31,2023,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,36.942,31.104,0.15803150885171352,latest valid filing then configured source-tag priority,high,0001193125-26-059435,0000950170-24-020157
carg,CARG,2023-12-31,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,698.421,914.242,0.30901275878016254,latest valid filing then configured source-tag priority,high,0001193125-26-059435,0000950170-25-024181
carg,CARG,2023-12-31,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,698.421,914.242,0.30901275878016254,latest valid filing then configured source-tag priority,high,0001193125-26-059435,0000950170-24-020157
carg,CARG,2024-12-31,2024,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,798.044,894.384,0.12072016079313927,latest valid filing then configured source-tag priority,high,0001193125-26-059435,0000950170-25-024181
cars,CARS,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLoss,-789.106,-817.12,0.035500933968313525,latest valid filing then configured source-tag priority,medium,0000950170-23-004093,0000950170-22-002101
cars,CARS,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLoss,-789.106,-817.12,0.035500933968313525,latest valid filing then configured source-tag priority,medium,0000950170-23-004093,0001564590-21-008812
cars,CARS,2020-12-31,2020,total_equity,StockholdersEquity,StockholdersEquity,368.19,368.19,0.0,latest valid filing then configured source-tag priority,low,0000950170-24-018824,0000950170-23-004093
cars,CARS,2020-12-31,2020,total_equity,StockholdersEquity,StockholdersEquity,368.19,340.176,0.0760857166137049,latest valid filing then configured source-tag priority,high,0000950170-24-018824,0000950170-22-002101
cars,CARS,2020-12-31,2020,total_equity,StockholdersEquity,StockholdersEquity,368.19,340.176,0.0760857166137049,latest valid filing then configured source-tag priority,high,0000950170-24-018824,0001564590-21-008812
cars,CARS,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,10.791,10.791,0.0,latest valid filing then configured source-tag priority,low,0000950170-24-018824,0000950170-23-004093
cars,CARS,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,10.791,7.719,0.28468167917709203,latest valid filing then configured source-tag priority,high,0000950170-24-018824,0000950170-22-002101
cars,CARS,2021-12-31,2021,total_equity,StockholdersEquity,StockholdersEquity,398.02,398.02,0.0,latest valid filing then configured source-tag priority,low,0000950170-25-029023,0000950170-24-018824
cars,CARS,2021-12-31,2021,total_equity,StockholdersEquity,StockholdersEquity,398.02,398.02,0.0,latest valid filing then configured source-tag priority,low,0000950170-25-029023,0000950170-23-004093
cars,CARS,2021-12-31,2021,total_equity,StockholdersEquity,StockholdersEquity,398.02,366.934,0.0781016029345258,latest valid filing then configured source-tag priority,high,0000950170-25-029023,0000950170-22-002101
chwy,CHWY,2018-01-28,2017,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-338.057,-699.577,1.069405455293042,latest valid filing then configured source-tag priority,high,0001766502-20-000007,0001766502-20-000007
chwy,CHWY,2021-01-31,2020,total_equity,StockholdersEquity,StockholdersEquity,-54.97,-2.004,0.9635437511369839,latest valid filing then configured source-tag priority,high,0001766502-24-000014,0001766502-23-000011
chwy,CHWY,2021-01-31,2020,total_equity,StockholdersEquity,StockholdersEquity,-54.97,-2.004,0.9635437511369839,latest valid filing then configured source-tag priority,high,0001766502-24-000014,0001766502-22-000008
chwy,CHWY,2021-01-31,2020,total_equity,StockholdersEquity,StockholdersEquity,-54.97,-2.004,0.9635437511369839,latest valid filing then configured source-tag priority,high,0001766502-24-000014,0001766502-21-000008
chwy,CHWY,2022-01-30,2021,net_income,NetIncomeLoss,NetIncomeLoss,-75.207,-73.817,0.018482322124270357,latest valid filing then configured source-tag priority,medium,0001766502-24-000014,0001766502-23-000011
chwy,CHWY,2022-01-30,2021,net_income,NetIncomeLoss,NetIncomeLoss,-75.207,-73.817,0.018482322124270357,latest valid filing then configured source-tag priority,medium,0001766502-24-000014,0001766502-22-000008
chwy,CHWY,2022-01-30,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,8967.407,8890.773,0.00854583716340744,latest valid filing then configured source-tag priority,medium,0001766502-24-000014,0001766502-23-000011
chwy,CHWY,2022-01-30,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,8967.407,8890.773,0.00854583716340744,latest valid filing then configured source-tag priority,medium,0001766502-24-000014,0001766502-22-000008
chwy,CHWY,2022-01-30,2021,total_equity,StockholdersEquity,StockholdersEquity,-39.62,-39.62,0.0,latest valid filing then configured source-tag priority,low,0001766502-25-000014,0001766502-24-000014
chwy,CHWY,2022-01-30,2021,total_equity,StockholdersEquity,StockholdersEquity,-39.62,14.736,1.3719333669863705,latest valid filing then configured source-tag priority,high,0001766502-25-000014,0001766502-23-000011
chwy,CHWY,2022-01-30,2021,total_equity,StockholdersEquity,StockholdersEquity,-39.62,14.736,1.3719333669863705,latest valid filing then configured source-tag priority,high,0001766502-25-000014,0001766502-22-000008
chwy,CHWY,2023-01-29,2022,net_income,NetIncomeLoss,NetIncomeLoss,49.899,49.899,0.0,latest valid filing then configured source-tag priority,low,0001766502-25-000014,0001766502-24-000014
chwy,CHWY,2023-01-29,2022,net_income,NetIncomeLoss,NetIncomeLoss,49.899,49.232,0.01336700134271231,latest valid filing then configured source-tag priority,medium,0001766502-25-000014,0001766502-23-000011
chwy,CHWY,2023-01-29,2022,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,10119.0,10119.0,0.0,latest valid filing then configured source-tag priority,low,0001766502-25-000014,0001766502-24-000014
chwy,CHWY,2023-01-29,2022,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,10119.0,10098.939,0.001982508152979513,latest valid filing then configured source-tag priority,low,0001766502-25-000014,0001766502-23-000011
chwy,CHWY,2023-01-29,2022,total_assets,Assets,Assets,2519.818,2515.076,0.0018818819454421664,latest valid filing then configured source-tag priority,low,0001766502-24-000014,0001766502-23-000011
chwy,CHWY,2023-01-29,2022,total_equity,StockholdersEquity,StockholdersEquity,160.3,160.268,0.00019962570180917456,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-25-000014
chwy,CHWY,2023-01-29,2022,total_equity,StockholdersEquity,StockholdersEquity,160.3,160.268,0.00019962570180917456,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-24-000014
chwy,CHWY,2023-01-29,2022,total_equity,StockholdersEquity,StockholdersEquity,160.3,213.957,0.3347286338116031,latest valid filing then configured source-tag priority,high,0001766502-26-000034,0001766502-23-000011
chwy,CHWY,2024-01-28,2023,net_income,NetIncomeLoss,NetIncomeLoss,39.6,39.58,0.000505050505050584,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-25-000014
chwy,CHWY,2024-01-28,2023,net_income,NetIncomeLoss,NetIncomeLoss,39.6,39.58,0.000505050505050584,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-24-000014
chwy,CHWY,2024-01-28,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,11147.7,11147.72,1.7940920547393243e-06,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-25-000014
chwy,CHWY,2024-01-28,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,11147.7,11147.72,1.7940920547393243e-06,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-24-000014
chwy,CHWY,2024-01-28,2023,total_equity,StockholdersEquity,StockholdersEquity,510.3,510.244,0.00010973936899859528,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-25-000014
chwy,CHWY,2024-01-28,2023,total_equity,StockholdersEquity,StockholdersEquity,510.3,510.244,0.00010973936899859528,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-24-000014
chwy,CHWY,2025-02-02,2024,net_income,NetIncomeLoss,NetIncomeLoss,392.7,392.738,9.67659791189481e-05,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-25-000014
chwy,CHWY,2025-02-02,2024,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,11861.3,11861.335,2.950772680891174e-06,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-25-000014
chwy,CHWY,2025-02-02,2024,total_assets,Assets,Assets,3014.5,3014.527,8.956709238694196e-06,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-25-000014
chwy,CHWY,2025-02-02,2024,total_equity,StockholdersEquity,StockholdersEquity,261.5,261.459,0.00015678776290629757,latest valid filing then configured source-tag priority,low,0001766502-26-000034,0001766502-25-000014
cvna,CVNA,2017-12-31,2017,net_income,NetIncomeLoss,ProfitLoss,-62.841,-164.316,1.614789707356662,latest valid filing then configured source-tag priority,high,0001690820-20-000052,0001690820-20-000052
cvna,CVNA,2017-12-31,2017,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-62.841,-64.491,0.026256743209051393,latest valid filing then configured source-tag priority,medium,0001690820-20-000052,0001690820-20-000052
cvna,CVNA,2017-12-31,2017,net_income,NetIncomeLoss,NetIncomeLoss,-62.841,-62.841,0.0,latest valid filing then configured source-tag priority,low,0001690820-20-000052,0001690820-19-000024
cvna,CVNA,2017-12-31,2017,net_income,NetIncomeLoss,ProfitLoss,-62.841,-164.316,1.614789707356662,latest valid filing then configured source-tag priority,high,0001690820-20-000052,0001690820-19-000024
cvna,CVNA,2017-12-31,2017,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-62.841,-64.491,0.026256743209051393,latest valid filing then configured source-tag priority,medium,0001690820-20-000052,0001690820-19-000024
cvna,CVNA,2017-12-31,2017,net_income,NetIncomeLoss,NetIncomeLoss,-62.841,-62.841,0.0,latest valid filing then configured source-tag priority,low,0001690820-20-000052,0001690820-18-000005
cvna,CVNA,2017-12-31,2017,net_income,NetIncomeLoss,ProfitLoss,-62.841,-164.316,1.614789707356662,latest valid filing then configured source-tag priority,high,0001690820-20-000052,0001690820-18-000005
cvna,CVNA,2017-12-31,2017,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-62.841,-64.491,0.026256743209051393,latest valid filing then configured source-tag priority,medium,0001690820-20-000052,0001690820-18-000005
cvna,CVNA,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,279.544,279.544,0.0,latest valid filing then configured source-tag priority,low,0001690820-21-000069,0001690820-20-000052
cvna,CVNA,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,279.544,125.736,0.55021034255788,latest valid filing then configured source-tag priority,high,0001690820-21-000069,0001690820-19-000024
cvna,CVNA,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,279.544,279.544,0.0,latest valid filing then configured source-tag priority,low,0001690820-21-000069,0001690820-19-000024
cvna,CVNA,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,279.544,125.736,0.55021034255788,latest valid filing then configured source-tag priority,high,0001690820-21-000069,0001690820-18-000005
cvna,CVNA,2017-12-31,2017,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,279.544,279.544,0.0,latest valid filing then configured source-tag priority,low,0001690820-21-000069,0001690820-18-000005
cvna,CVNA,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,-55.476,-254.745,3.5919857235561325,latest valid filing then configured source-tag priority,high,0001690820-21-000069,0001690820-21-000069
cvna,CVNA,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-55.476,-61.062,0.1006921912178239,latest valid filing then configured source-tag priority,high,0001690820-21-000069,0001690820-21-000069
cvna,CVNA,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLoss,-55.476,-55.476,0.0,latest valid filing then configured source-tag priority,low,0001690820-21-000069,0001690820-20-000052
cvna,CVNA,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,-55.476,-254.745,3.5919857235561325,latest valid filing then configured source-tag priority,high,0001690820-21-000069,0001690820-20-000052
cvna,CVNA,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-55.476,-61.062,0.1006921912178239,latest valid filing then configured source-tag priority,high,0001690820-21-000069,0001690820-20-000052
cvna,CVNA,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLoss,-55.476,-61.754,0.11316605378902586,latest valid filing then configured source-tag priority,high,0001690820-21-000069,0001690820-19-000024
cvna,CVNA,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,-55.476,-254.745,3.5919857235561325,latest valid filing then configured source-tag priority,high,0001690820-21-000069,0001690820-19-000024
