conflict_id,company_id,ticker,fiscal_year,canonical_field,winning_accession,winning_filing_date,winning_source_tag,winning_value,discarded_accession,discarded_filing_date,discarded_source_tag,discarded_value,relative_difference,conflict_severity,resolution_rule,resolution_status,review_note,created_at
B1-00529,expe,EXPE,2023,total_equity,0001324424-26-000008,2026-02-13,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2786.0,0001324424-24-000007,2024-02-09,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2786.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00530,expe,EXPE,2024,net_income,0001324424-26-000008,2026-02-13,NetIncomeLoss,1234.0,0001324424-26-000008,2026-02-13,ProfitLoss,1224.0,0.008103727714748784,medium,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00531,expe,EXPE,2024,net_income,0001324424-26-000008,2026-02-13,NetIncomeLoss,1234.0,0001324424-25-000008,2025-02-07,NetIncomeLoss,1234.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00532,expe,EXPE,2024,net_income,0001324424-26-000008,2026-02-13,NetIncomeLoss,1234.0,0001324424-25-000008,2025-02-07,ProfitLoss,1224.0,0.008103727714748784,medium,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00533,expe,EXPE,2024,total_equity,0001324424-26-000008,2026-02-13,StockholdersEquity,1557.0,0001324424-26-000008,2026-02-13,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2799.0,0.7976878612716763,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00534,expe,EXPE,2024,total_equity,0001324424-26-000008,2026-02-13,StockholdersEquity,1557.0,0001324424-25-000008,2025-02-07,StockholdersEquity,1557.0,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00535,expe,EXPE,2024,total_equity,0001324424-26-000008,2026-02-13,StockholdersEquity,1557.0,0001324424-25-000008,2025-02-07,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2799.0,0.7976878612716763,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00536,love,LOVE,2018,net_income,0001213900-19-007792,2019-05-03,NetIncomeLoss,-5.501798,0001213900-19-007792,2019-05-03,NetIncomeLossAvailableToCommonStockholdersBasic,-6.709801,0.21956513125345564,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00537,love,LOVE,2019,net_income,0001213900-20-010439,2020-04-29,NetIncomeLoss,-6.704356,0001213900-20-010439,2020-04-29,ProfitLoss,-6.704356,0.0,low,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00538,love,LOVE,2019,net_income,0001213900-20-010439,2020-04-29,NetIncomeLoss,-6.704356,0001213900-20-010439,2020-04-29,NetIncomeLossAvailableToCommonStockholdersBasic,-34.537354,4.151479724525369,high,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00539,love,LOVE,2019,net_income,0001213900-20-010439,2020-04-29,NetIncomeLoss,-6.704356,0001213900-19-007792,2019-05-03,NetIncomeLoss,-6.704356,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00540,love,LOVE,2019,net_income,0001213900-20-010439,2020-04-29,NetIncomeLoss,-6.704356,0001213900-19-007792,2019-05-03,NetIncomeLossAvailableToCommonStockholdersBasic,-34.537354,4.151479724525369,high,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00541,love,LOVE,2019,total_equity,0001628280-22-007882,2022-03-30,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,78.77,0001213900-21-021548,2021-04-14,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,78.770134,1.7011552621904664e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00542,love,LOVE,2019,total_equity,0001628280-22-007882,2022-03-30,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,78.77,0001213900-20-010439,2020-04-29,StockholdersEquity,78.770134,1.7011552621904664e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00543,love,LOVE,2019,total_equity,0001628280-22-007882,2022-03-30,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,78.77,0001213900-19-007792,2019-05-03,StockholdersEquity,78.770134,1.7011552621904664e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00544,love,LOVE,2020,capital_expenditure,0001628280-22-007882,2022-03-30,PaymentsToAcquirePropertyPlantAndEquipment,10.277,0001213900-21-021548,2021-04-14,PaymentsToAcquirePropertyPlantAndEquipment,10.276537,4.5052057993566236e-05,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00545,love,LOVE,2020,capital_expenditure,0001628280-22-007882,2022-03-30,PaymentsToAcquirePropertyPlantAndEquipment,10.277,0001213900-20-010439,2020-04-29,PaymentsToAcquirePropertyPlantAndEquipment,10.276537,4.5052057993566236e-05,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00546,love,LOVE,2020,net_income,0001628280-22-007882,2022-03-30,NetIncomeLoss,-15.205,0001628280-22-007882,2022-03-30,ProfitLoss,-15.205,0.0,low,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00547,love,LOVE,2020,net_income,0001628280-22-007882,2022-03-30,NetIncomeLoss,-15.205,0001213900-21-021548,2021-04-14,NetIncomeLoss,-15.205019,1.2495889510023839e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00548,love,LOVE,2020,net_income,0001628280-22-007882,2022-03-30,NetIncomeLoss,-15.205,0001213900-21-021548,2021-04-14,ProfitLoss,-15.205019,1.2495889510023839e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00549,love,LOVE,2020,net_income,0001628280-22-007882,2022-03-30,NetIncomeLoss,-15.205,0001213900-20-010439,2020-04-29,NetIncomeLoss,-15.205019,1.2495889510023839e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00550,love,LOVE,2020,net_income,0001628280-22-007882,2022-03-30,NetIncomeLoss,-15.205,0001213900-20-010439,2020-04-29,ProfitLoss,-15.205019,1.2495889510023839e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00551,love,LOVE,2020,net_income,0001628280-22-007882,2022-03-30,NetIncomeLoss,-15.205,0001213900-20-010439,2020-04-29,NetIncomeLossAvailableToCommonStockholdersBasic,-15.205019,1.2495889510023839e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00552,love,LOVE,2020,operating_cash_flow,0001628280-22-007882,2022-03-30,NetCashProvidedByUsedInOperatingActivities,-11.194,0001213900-21-021548,2021-04-14,NetCashProvidedByUsedInOperatingActivities,-11.194367,3.27854207610234e-05,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00553,love,LOVE,2020,operating_cash_flow,0001628280-22-007882,2022-03-30,NetCashProvidedByUsedInOperatingActivities,-11.194,0001213900-20-010439,2020-04-29,NetCashProvidedByUsedInOperatingActivities,-11.194367,3.27854207610234e-05,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00554,love,LOVE,2020,operating_income,0001628280-22-007882,2022-03-30,OperatingIncomeLoss,-15.809,0001213900-21-021548,2021-04-14,OperatingIncomeLoss,-15.808551,2.840154342461254e-05,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00555,love,LOVE,2020,operating_income,0001628280-22-007882,2022-03-30,OperatingIncomeLoss,-15.809,0001213900-20-010439,2020-04-29,OperatingIncomeLoss,-15.808551,2.840154342461254e-05,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00556,love,LOVE,2020,revenue,0001628280-22-007882,2022-03-30,RevenueFromContractWithCustomerExcludingAssessedTax,233.377,0001628280-22-007882,2022-03-30,Revenues,233.377,0.0,low,latest valid filing then configured source-tag priority,resolved_tag_priority,Configured canonical tag priority selects the concept-aligned value,2026-08-05T00:00:00+00:00
B1-00557,love,LOVE,2020,revenue,0001628280-22-007882,2022-03-30,RevenueFromContractWithCustomerExcludingAssessedTax,233.377,0001213900-21-021548,2021-04-14,Revenues,233.377379,1.623981797610876e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00558,love,LOVE,2020,revenue,0001628280-22-007882,2022-03-30,RevenueFromContractWithCustomerExcludingAssessedTax,233.377,0001213900-20-010439,2020-04-29,Revenues,233.377379,1.623981797610876e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00559,love,LOVE,2020,total_equity,0001628280-23-040367,2023-11-30,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,0001628280-23-036432,2023-11-02,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00560,love,LOVE,2020,total_equity,0001628280-23-040367,2023-11-30,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,0001628280-23-009725,2023-03-29,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00561,love,LOVE,2020,total_equity,0001628280-23-040367,2023-11-30,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,0001628280-22-007882,2022-03-30,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00562,love,LOVE,2020,total_equity,0001628280-23-040367,2023-11-30,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,0001213900-21-021548,2021-04-14,StockholdersEquity,90.154527,5.246519882419184e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00563,love,LOVE,2020,total_equity,0001628280-23-040367,2023-11-30,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,0001213900-21-021548,2021-04-14,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.154527,5.246519882419184e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00564,love,LOVE,2020,total_equity,0001628280-23-040367,2023-11-30,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,0001213900-20-010439,2020-04-29,StockholdersEquity,90.154527,5.246519882419184e-06,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00565,love,LOVE,2021,capital_expenditure,0001628280-23-040367,2023-11-30,PaymentsToAcquirePropertyPlantAndEquipment,8.374,0001628280-23-036432,2023-11-02,PaymentsToAcquirePropertyPlantAndEquipment,8.374,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00566,love,LOVE,2021,capital_expenditure,0001628280-23-040367,2023-11-30,PaymentsToAcquirePropertyPlantAndEquipment,8.374,0001628280-23-009725,2023-03-29,PaymentsToAcquirePropertyPlantAndEquipment,8.374,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00567,love,LOVE,2021,capital_expenditure,0001628280-23-040367,2023-11-30,PaymentsToAcquirePropertyPlantAndEquipment,8.374,0001628280-22-007882,2022-03-30,PaymentsToAcquirePropertyPlantAndEquipment,8.374,0.0,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
B1-00568,love,LOVE,2021,capital_expenditure,0001628280-23-040367,2023-11-30,PaymentsToAcquirePropertyPlantAndEquipment,8.374,0001213900-21-021548,2021-04-14,PaymentsToAcquirePropertyPlantAndEquipment,8.373655,4.119894912839144e-05,low,latest valid filing then configured source-tag priority,resolved_latest_restated,Later valid filing supplies the current comparative value,2026-08-05T00:00:00+00:00
